ID: 934e9cd5-c474-4f84-93a2-2e1719aa6db8	 DateTime: 2023-02-26	20:36:48	 Message: GET	undefined	/
ID: 9a1da901-962d-4f6c-aae4-e00a44ba8de2	 DateTime: 2023-02-26	20:36:48	 Message: GET	undefined	/css/index.css
ID: c5327c75-5e01-4bc5-abc5-40bfa2a97c5d	 DateTime: 2023-02-26	20:36:48	 Message: GET	undefined	/img/franklin.png
ID: 32457b7e-bbf9-49cf-b4c0-107250ec36c1	 DateTime: 2023-02-27	09:38:35	 Message: GET	undefined	/
ID: c5b6d31a-819a-4f2a-93c3-d0ff529e6388	 DateTime: 2023-02-27	09:38:35	 Message: GET	undefined	/css/index.css
ID: 668a0cf0-6aeb-4cb0-a72a-5c030cb3ba9e	 DateTime: 2023-02-27	09:38:35	 Message: GET	undefined	/img/franklin.png
ID: 9b46d029-e838-4410-a3d2-f3e5ba874ff1	 DateTime: 2023-02-27	09:46:15	 Message: GET	undefined	/
ID: f95a66ec-e3cf-4217-9c2b-541a810ee317	 DateTime: 2023-02-27	09:46:15	 Message: GET	undefined	/css/index.css
ID: 10d88a13-df6f-48f8-9048-b28933d65830	 DateTime: 2023-02-27	09:46:15	 Message: GET	undefined	/img/franklin.png
ID: 2de2288d-e4a4-4f10-8cf9-ed9f93a668d3	 DateTime: 2023-02-27	09:46:16	 Message: GET	undefined	/
ID: 189e65af-90cb-411e-8570-39593a125073	 DateTime: 2023-02-27	09:46:16	 Message: GET	undefined	/css/index.css
ID: 1f16f163-e957-4e80-aed4-d7f8ae34e1df	 DateTime: 2023-02-27	09:46:16	 Message: GET	undefined	/img/franklin.png
ID: ad506d01-7c42-40b5-ab44-a451582e2840	 DateTime: 2023-02-27	10:11:00	 Message: GET	https://www.google.com	/
ID: 78a8f1ba-4d19-48f1-b4be-b6fb0bf406d0	 DateTime: 2023-02-27	10:24:04	 Message: GET	undefined	/
ID: 0af0b537-5156-48d5-8c96-d8f913bfb15e	 DateTime: 2023-02-27	10:24:04	 Message: GET	undefined	/css/index.css
ID: e9a23cfc-1cf4-4e15-8cf5-3d2dab9f6de5	 DateTime: 2023-02-27	10:24:04	 Message: GET	undefined	/img/franklin.png
ID: 40e84d6c-9fae-49ca-b640-f3d447337921	 DateTime: 2023-02-27	10:32:17	 Message: GET	undefined	/
ID: c51fa201-8d91-493e-aac4-c19d06912875	 DateTime: 2023-02-27	10:32:17	 Message: GET	undefined	/css/index.css
ID: 1dc93a60-39c3-4bec-9807-2f67910b3cc2	 DateTime: 2023-02-27	10:32:17	 Message: GET	undefined	/img/franklin.png
ID: 3cd05f64-db9d-4489-9238-5020ac06cb72	 DateTime: 2023-02-27	10:32:18	 Message: GET	undefined	/
ID: 73a00146-d256-4e24-a571-05a699b60bcd	 DateTime: 2023-02-27	10:32:18	 Message: GET	undefined	/css/index.css
ID: 047fd7d5-8c07-4840-9ba9-1197309882aa	 DateTime: 2023-02-27	10:32:18	 Message: GET	undefined	/img/franklin.png
ID: 7a6b9352-80f8-431c-977b-55d0aeb59dc7	 DateTime: 2023-02-27	10:35:18	 Message: GET	undefined	/
ID: 419d7f00-2e28-406d-be1f-2464d072f415	 DateTime: 2023-02-27	10:35:18	 Message: GET	undefined	/css/index.css
ID: 62648748-21bc-4719-8b35-f52e76a07d63	 DateTime: 2023-02-27	10:35:18	 Message: GET	undefined	/img/franklin.png
ID: 4db32b11-b93c-4023-ae03-37a419f980f7	 DateTime: 2023-02-27	10:39:15	 Message: GET	undefined	/
ID: 4fd23b96-9476-4f7c-9e2e-f3087329ee7a	 DateTime: 2023-02-27	10:39:15	 Message: GET	undefined	/css/index.css
ID: 380fd589-02a2-4b64-bbbb-1f48d5826d0a	 DateTime: 2023-02-27	10:39:15	 Message: GET	undefined	/img/franklin.png
ID: 3dbdb461-5e4b-4c5b-a7d1-e11ad4cd23e8	 DateTime: 2023-02-27	10:48:33	 Message: GET	undefined	/mugen
ID: f6cd91aa-fab2-4475-8e68-63eaf9f89699	 DateTime: 2023-02-27	10:48:42	 Message: GET	undefined	/mugen
ID: 5115c46f-1769-49ed-b740-eebf0b9ffbb7	 DateTime: 2023-02-27	10:49:22	 Message: GET	undefined	/mugen
ID: 94270c04-b391-422a-a900-689c259794c6	 DateTime: 2023-02-27	10:49:28	 Message: GET	undefined	/mugen
ID: c7c23fb8-e60d-439c-b961-47a0492f52fa	 DateTime: 2023-02-27	10:49:46	 Message: GET	undefined	/mugen
ID: c92f5a8e-3422-4798-be79-793bf202793b	 DateTime: 2023-02-27	10:50:56	 Message: GET	undefined	/mugen
ID: e0a38f44-bedc-4283-bc4c-21cb79cc6c34	 DateTime: 2023-02-27	11:12:16	 Message: GET	undefined	/
ID: 016af8b1-b469-4b4e-a300-56324cd0ea00	 DateTime: 2023-02-27	11:12:16	 Message: GET	undefined	/css/index.css
ID: 9f40c579-32cb-486c-ba0d-77e2ba7db357	 DateTime: 2023-02-27	11:12:16	 Message: GET	undefined	/img/franklin.png
ID: 6ef34da8-9099-4546-8e1e-be91913db827	 DateTime: 2023-02-27	11:12:23	 Message: GET	undefined	/subdir
ID: 94755e04-ba7c-44f1-b02e-b19f6a58ad20	 DateTime: 2023-02-27	11:12:28	 Message: GET	undefined	/subdir/test
ID: 8004ea12-5df9-4fee-9a28-b6f850ead79f	 DateTime: 2023-02-27	11:16:48	 Message: GET	undefined	/mugen
ID: 26b55582-d47e-4bba-b670-9a94b3aaf0a8	 DateTime: 2023-02-27	11:16:48	 Message: GET	undefined	/css/index.css
ID: 16a1be3c-072f-412d-aa3d-4b25c91526a1	 DateTime: 2023-02-27	11:16:54	 Message: GET	undefined	/new-page.html
ID: c089406c-5b47-4554-a3c6-86ad88d04f8e	 DateTime: 2023-02-27	11:16:54	 Message: GET	undefined	/css/index.css
ID: 5da3998f-41bd-46e7-9b02-e6ecbae5b17e	 DateTime: 2023-02-27	11:17:16	 Message: GET	undefined	/new-page.html
ID: 1e4c7775-6b04-4967-85f7-966bc5ab533c	 DateTime: 2023-02-27	11:17:16	 Message: GET	undefined	/css/index.css
ID: 4ead6189-f7f8-44fb-9bf3-231af27177d3	 DateTime: 2023-02-27	11:17:40	 Message: GET	undefined	/subdir/mugen
ID: c15a1e60-9efc-4412-80ce-e0cd0a670094	 DateTime: 2023-02-27	11:17:40	 Message: GET	undefined	/css/index.css
ID: a91b5ae8-2801-4246-8d4a-a5d758e42e77	 DateTime: 2023-02-27	11:17:47	 Message: GET	undefined	/subdir/index
ID: 20617cc9-62d4-4050-8a4c-70af85aa8a8c	 DateTime: 2023-02-27	11:17:53	 Message: GET	undefined	/subdir/mugen
ID: decfc3b5-43dd-4ea2-bcc8-6ebe2ec10f86	 DateTime: 2023-02-27	11:17:53	 Message: GET	undefined	/css/index.css
ID: 80d0f140-be2c-4025-9bfb-9a9fabbcc2f3	 DateTime: 2023-02-27	11:18:23	 Message: GET	undefined	/subdir/index
ID: 514d2702-c174-4b20-adc4-f3a3da821c77	 DateTime: 2023-02-27	11:18:24	 Message: GET	undefined	/subdir/index
ID: 3e8b0fd3-5127-41ac-97df-ca90a00c9936	 DateTime: 2023-02-27	11:18:46	 Message: GET	undefined	/subdir/index
ID: eb6446e5-2afc-40d7-9c81-74adf8f8259c	 DateTime: 2023-02-27	11:18:46	 Message: GET	undefined	/css/index.css
ID: c3402c15-f64b-4841-baa6-454d02d6ec2e	 DateTime: 2023-02-27	13:06:38	 Message: GET	undefined	/subdir/index
ID: a74b5572-adbc-4e97-8295-737a95c456d7	 DateTime: 2023-02-27	13:06:38	 Message: GET	undefined	/css/index.css
ID: 0c5f4c1b-5e11-414d-bbe3-4009e75d1939	 DateTime: 2023-02-27	13:06:41	 Message: GET	undefined	/
ID: 49c8bc7e-a751-47f2-a516-7bf87e89ecdd	 DateTime: 2023-02-27	13:06:41	 Message: GET	undefined	/css/index.css
ID: 0780a270-a723-47e0-a76c-aa12892edad5	 DateTime: 2023-02-27	13:06:41	 Message: GET	undefined	/img/franklin.png
ID: f24a5023-47de-4db4-bf05-c475ad33595a	 DateTime: 2023-02-27	13:06:47	 Message: GET	undefined	/index
ID: c3f4c435-3a33-4a3c-a909-a252f6726cd2	 DateTime: 2023-02-27	13:06:47	 Message: GET	undefined	/css/index.css
ID: 0f3353df-0169-439d-b9c2-758b995c775b	 DateTime: 2023-02-27	13:06:47	 Message: GET	undefined	/img/franklin.png
ID: 08cde747-9586-404c-a0c8-187e36cfeb71	 DateTime: 2023-02-27	13:06:50	 Message: GET	undefined	/index.html
ID: d18f5653-c8c5-4f6e-9854-16d099d0e444	 DateTime: 2023-02-27	13:06:50	 Message: GET	undefined	/css/index.css
ID: 9e350319-266e-4a94-8ada-568c57376ca6	 DateTime: 2023-02-27	13:06:50	 Message: GET	undefined	/img/franklin.png
ID: 22a1863f-dbef-4ffc-bccb-acf2fdc5a369	 DateTime: 2023-02-27	13:06:55	 Message: GET	undefined	/new-page.html
ID: 8cf65691-c4b6-4fe0-a63d-ab2383db4f1e	 DateTime: 2023-02-27	13:06:55	 Message: GET	undefined	/css/index.css
ID: edec2b26-272b-4f59-9951-1713e569a2d0	 DateTime: 2023-02-27	13:07:00	 Message: GET	undefined	/new-page.html
ID: a671b1e1-a1b5-4737-8989-2207cd5f1a75	 DateTime: 2023-02-27	13:07:00	 Message: GET	undefined	/css/index.css
ID: 50d8ed88-4b7d-44b3-9e1a-5f4471b53a4a	 DateTime: 2023-02-27	13:07:12	 Message: GET	undefined	/mugen
ID: c7636ae7-6640-49e3-9d71-f782b3f2fbdb	 DateTime: 2023-02-27	13:07:12	 Message: GET	undefined	/css/index.css
ID: c18e2c99-d957-43d8-9f94-7c84b1ed97c0	 DateTime: 2023-02-27	13:07:13	 Message: GET	undefined	/css/index.css
ID: b2121144-6d20-4048-addf-07437a652765	 DateTime: 2023-02-27	13:07:18	 Message: GET	undefined	/subdir
ID: 0f8f4d31-f353-47ea-8e69-ffc6e0fe0615	 DateTime: 2023-02-27	13:07:18	 Message: GET	undefined	/css/index.css
ID: 0f2d73c3-7db3-42dc-97c6-b4de49d91e5b	 DateTime: 2023-02-27	13:07:22	 Message: GET	undefined	/subdir/index
ID: 57377464-ebf5-42b2-81cb-65790b503abb	 DateTime: 2023-02-27	13:07:22	 Message: GET	undefined	/css/index.css
ID: 3e8241a0-f806-44fe-b027-16c34ca19689	 DateTime: 2023-02-27	13:07:26	 Message: GET	undefined	/subdir/index.html
ID: 9bb3182f-eb4c-4364-b3c4-7c7bf93d6c2a	 DateTime: 2023-02-27	13:07:26	 Message: GET	undefined	/css/index.css
ID: eca00de5-5e1f-46dc-a308-7d165db66f85	 DateTime: 2023-02-27	13:07:30	 Message: GET	undefined	/subdir/test
ID: 6f797922-3262-4795-bfd8-4398c622ba9a	 DateTime: 2023-02-27	13:07:30	 Message: GET	undefined	/css/index.css
ID: 6a497687-e6f3-4130-8cea-93d47050cb89	 DateTime: 2023-02-27	13:07:36	 Message: GET	undefined	/subdir/mugen
ID: d299644f-bfd4-4834-9014-981a9ae08a11	 DateTime: 2023-02-27	13:07:36	 Message: GET	undefined	/css/index.css
ID: 18eaca51-efc3-471c-96f2-0be4c8ba2be6	 DateTime: 2023-02-27	13:19:43	 Message: GET	undefined	/employees
